"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3",SUBDIV
"24","01","UP","0124SX018","","","","","24","01","UP","0124SX018","","439695E","24","01","22","2","16","AM","07","0","0","0","0","","ROUND ROCK","163.1","48","42","4","3","027","E","MEGA","1","8565","1","Y","SINGLE MAIN TRACK","3","38.7","1","UP","006681","001","N","","","000","","1","0","0","0","1","0","0","0","0","0","88","0","0","0","0","0","0","0","0","0","0","19510","M302","","0","0","0","0","M302","1","3","027","19510","","48C491","0","000000","0","1","0","1","0","06","16","06","16","1","5","","CL","","","","251","","2024","0","0","0","0","0","0","WILLIAMSON","491","","","","N","7008","2","TRAIN MEGAS-21 WAS TRAVELING NORTH ON THE AUSTIN SUB, WHEN THEY ENCOUNTERED AN UNOCCUPIED VEHICLE TH","AT WAS STUCK ON THE TRACKS. THE CREW DID PUT THE TRAIN INTO EMERGENCY AND IMPACT WAS MADE. NO INJURI","ES REPORTED, DRIVER EXITED VEHICLE PRIOR TO IMPACT.","","","","","","","","","","","","","0","30.489289","-97.696763","1","1","Q","","","AUSTIN SUB",
"24","01","UP","0124TO001","","","","","24","01","UP","0124TO001","","","24","01","02","3","15","AM","01","0","0","0","0","","ROANOKE","732.0","48","30","4","2","040","E","CATG","2","16588","1","Y","SINGLE MAIN TRACK","4","53.6","1","EGSX","950379","116","Y","EGSX","950379","116","Y","2","0","0","0","1","0","0","0","0","1","116","0","0","0","0","3","0","0","0","0","67137","1065960","E51C","","0","0","0","0","E51C","1","4","040","1133097","","48C121","0","000000","0","1","0","1","0","07","25","07","25","1","5","","CL","","","","552","","2024","0","0","0","0","0","0","DENTON","121","","","","N","6487","2","LOADED COAL TRAIN CATGS-30, WAS TRAVELING SOUTHBOUND ON THE CHOCTAW SUBDIVISION WHERE THE REAR 3 CAR","S AND REAR DP WERE FOUND TO HAVE BEEN DERAILED ON THE NORTH END OF ROANOKE NEAR APPROXIMATELY MP 735",". AFTER INVESTIGATION, IT WAS DISCOVERED THAT AT APPROXIMATELY MP 732, THE L4 WHEEL ON THE 3RD CAR F","ROM REAR, EGSX950379, ACTUALLY FELL INSIDE THE EAST SIDE OF THE RAIL, THEN APPROXIMATELY 0.25 MILES","SOUTH, THE R4 WHEEL ALSO FELL BETWEEN THE RAILS, THEN WHEN TRAIN FINALLY REACH MP 735, THE REAR 3 CA","RS AND REAR DP FULLY DERAILED. TRAIN NEVER WENT UDE.","","","","","","","","","","0","33.043903","-97.207988","1","1","Q","J","","CHOCTAW SUB",
"24","01","UP","0124TO034","","","","","24","01","UP","0124TO034","","","24","01","30","11","45","AM","12","0","0","0","0","","FORT WORTH","249.31","48","63","2","1","000","E","","","869","6","N","YARD 009","1","","2","FMLX","052010","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","6","0","1","0","0","0","0","0","0","0","40168","0","H317","","0","0","0","0","H317","2","1","000","40168","","48C439","0","000000","0","0","0","0","0","","","","","3","5","","CL","","","","276","","2024","0","0","0","0","0","0","TARRANT","439","","","","N","410","0","THE YNY37R-30 RELEASED 3 LOADED CARS ON LEAD INTO TRACK #9 WHICH CONTAINED 6 LOADS, 1 EMPTY, 869 TON","S AND 410 FEET. THE IMPACT OF THE 3 CARS CAUSED DAMAGE TO THE FMLX52010, WHICH WAS ALREADY IN THE TR","ACK. CAR WAS NOTICED ONE DAY AFTER OCCURRENCE. NODERAILMENT OR TRACK DAMAGE.","","","","","","","","","","","","","0","32.722057","-97.324547","2","5","L","","","FT. WORTH SUB",
"24","01","UP","0124TO034","","","","","24","01","UP","0124TO034","","","24","01","30","11","45","AM","12","0","0","0","0","","FORT WORTH","249.31","48","63","2","1","000","E","YNY3","1","1806","7","Y","YARD 009","1","","2","FMLX","002088","018","N","","","000","","2","0","0","0","0","0","0","0","0","0","12","0","6","0","0","0","0","0","0","0","0","0","H317","","0","0","0","0","H317","2","1","000","40168","","48C439","0","000000","0","2","0","0","0","05","15","","","1","5","","CL","","","","276","","2024","0","0","0","0","0","0","TARRANT","439","","","","N","1104","2","THE YNY37R-30 RELEASED 3 LOADED CARS ON LEAD INTO TRACK #9 WHICH CONTAINED 6 LOADS, 1 EMPTY, 869 TON","S AND 410 FEET. THE IMPACT OF THE 3 CARS CAUSED DAMAGE TO THE FMLX52010, WHICH WAS ALREADY IN THE TR","ACK. CAR WAS NOTICED ONE DAY AFTER OCCURRENCE. NODERAILMENT OR TRACK DAMAGE.","","","","","","","","","","","","","3","32.722057","-97.324547","2","5","L","","","FT. WORTH SUB",
"24","02","ATK","178554","","","","","24","02","BNSF","RD0224205","","020450B","24","02","23","1","34","PM","07","0","0","0","0","","JOSHUA","0323.5","48","68","2","1","076","E","22","1","0","2","Y","SINGLE MAIN TRACK","4","60","1","AMT","000056","001","","","","000","","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","36061","0","M308","","0","0","0","0","M308","1","4","076","56061","","48C251","0","000000","0","1","0","1","1","04","33","07","34","1","5","","6","","","","364","","2024","0","0","0","0","0","0","JOHNSON","251","","","","Y","494","1","GRADE CROSSING: TRAIN 22(23)/422(21) E/56 AND 5 CARS WITH 134PASSENGERS ON BOARD WENT INTO EMERGENCY","DUE TO STRIKING A DELIVERY TRUCK AT INDIAN HILLS RD CROSSING/MP323.59 (DOT#020450B) IN JOSHUA TX. B","NSF FT. WORTH SUBDIVISION. THE LEFT WINDSHIELD DITCH LIGHTS AND HEADLIGHTS OF E/56 WERE REPORTED BRO","KEN UPON IMPACT. TOTAL NUMBER OF PASSENGERS ON TRAIN IS UNKNOWN.","","","","","","","","","","","","0","32.43587","-97.388671","1","1","","","","FT. WORTH",
"24","01","UP","0124ES002","","","","","24","01","UP","0124ES002","","","24","01","05","10","20","AM","13","0","0","0","0","","SAN ANTONIO","211.01","48","62","2","1","010","E","","4","0","A","Y","MAIN LINE 1","3","49.0","1","BR","000195","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","31400","H702","H205","0","0","0","0","H702","1","3","010","31400","","48C029","0","000000","0","2","0","0","0","03","20","","","1","5","","CL","","","","267","","2024","0","0","0","0","0","0","BEXAR","029","00","00","","N","30","2","BALLAST PLOW BR195, TRAVEL THROUGH AN IMPROPERLY LINED SWITCH POINT UNDER THE OPERATION OF GANG 1910",". BALLAST PLOW MACHINE RAN THRU SWITCH AT SA210, WITH A TRAILING POINT MOVE, CAUSING DAMAGE TO MOTOR","SWITCH AND TRACK COMPONENTS. NO DERAILMENT AND NOEQUIPMENT DAMAGE.","","","","","","","","","","","","","0","29.402743","-98.486412","1","2","","","","DEL RIO SUB",
"24","01","UP","0124HO006","24","01","BNSF","RD0124102","24","01","UP","0124HO006","","","24","01","04","9","45","PM","12","0","0","0","0","","DAYTON","44.84","48","53","4","2","000","E","","","17453","6","N","MAIN LINE 1","1","5.2","1","NS","201945","157","N","","","000","","0","0","0","0","0","0","0","0","0","0","121","0","52","0","0","0","0","1","0","0","5484","0","H995","","0","0","0","0","H607","1","2","008","12484","","48C291","0","000000","0","0","0","0","0","","","","","2","5","","CL","","","","370","","2024","0","0","0","0","0","0","LIBERTY","291","","","","N","10260","0","BNSF YARD JOB BN231 RAN INTO THE SIDE OF A UP CUT OF CARS ON THE OLD MAIN. THIS WAS A SWITCH CUT THA","T DID NOT HAVE AN UPRR EMPLOYEES OR LOCOMOTIVES ATTACHED. THIS RESULTED IN 1 UP CAR BEING DERAILED,","NS201945, 1 UP CAR BEING DAMAGED, GRW88839, AND 1BNSF LOCOMOTIVE BEING DERAILED, BNSF118. NO EMPLOYE","ES KNOWN TO BE REPORTED AS INJURED. **BNSF EQUIPMENT DAMAGE = $7,000**","","","","","","","","","","","","0","29.988651","-94.908625","2","3","L","","","BAYTOWN SUB",
"24","01","UP","0124HO015","","","","","24","01","UP","0124HO015","","","24","01","14","8","15","AM","01","0","0","0","0","","BAYTOWN","3.0","48","45","2","1","007","E","LHH8","3","10150","1","Y","INDUSTRY 706","1","","2","ECUX","843342","008","Y","","","000","","2","0","0","0","0","0","0","0","0","0","58","0","60","0","0","4","0","3","0","0","27527","16050","T112","","0","0","0","0","T112","2","1","007","43577","","48C071","0","000000","0","1","0","1","0","06","16","06","46","1","5","","CL","","","","355","","2024","0","0","0","0","0","0","CHAMBERS","071","","","","N","8000","2","THE LHH87-14 WAS SHOVING INTO RAIL LOGIX AMERIPORT WITH 118 CARS WHEN THE 8TH CAR, ECUX843342 DERAIL","ED AT CROSSING, MAKING WHEEL COME OFF AND IMPACT GROUND. CREW DID NOT KNOW THEY WERE ON GROUND. RAIL","LOGIX EMPLOYEE STOPPED MOVEMENT WHEN CREW HAD ALREADY SHOVED 7 CARS INSIDE THE FACILITY, RESULTING","IN THE 8TH CAR DERAILING DUE TO WIDE GAUGE AT CROSSING.","","","","","","","","","","","","0","29.776366","-94.89894","2","5","L","","","CEDAR BAYOU IND LD",
"24","03","BNSF","KS0324114","","","","","24","03","BNSF","KS0324114","","","24","03","28","3","56","PM","01","0","0","0","0","","PAMPA","490.9","48","65","2","1","022","R","SMEM","4","7226","1","Y","MAIN 1 TRACK","5","90.26","1","DTTX","059302","027","N","","","000","","3","0","0","0","0","0","0","0","0","0","30","0","17","0","0","1","0","1","0","0","290868","159749","T106","M201","0","0","0","0","T106","1","5","022","450617","","48C179","0","000000","0","1","0","2","0","08","26","08","26","1","5","","1","","","","148","","2024","0","0","0","0","0","0","GRAY","179","","","","N","9801","3","S-MEMLBT1-26A DERAILED 2 RAILCARS ON MAIN 1 TRACK DUE TO SUPERELEVATION IMPROPER, EXCESSIVE, OR INSU","FFICIENT AND LOAD SHIFTED. NO HAZMAT RELEASED.
","","","","","","","","","","","","","","0","35.576116","-100.891814","1","1","Q","","","PANHANDLE",
"24","01","ATK","177951","","","","","24","01","UP","0124TO016","","742889S","24","01","11","11","38","AM","07","0","0","0","0","","VALENTINE","0695.0","48","5","2","1","079","R","1","1","0","2","Y","SINGLE MAIN TRACK","4","20.7","1","AMT","000180","001","","","","000","","2","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","21153","0","M302","","0","1","0","1","M302","1","4","079","21153","","48C243","1","000000","0","1","0","1","1","02","45","02","45","1","5","","6","","","","240","","2024","0","1","0","0","0","0","JEFF DAVIS","243","","","","Y","735","1","GRADE CROSSING: TRAIN 1(10)/421(09) OPERATING WITH E/180 E/29 AND 7 CARS STRUCK AN OCCUPIED VEHICLE","AT MP695.60 ON THE UNION PACIFIC VALENTINE SUBDIVISION DOT#742889S. THE DRIVER WAS REPORTEDLY UNINJU","RED. THERE WAS DAMAGE REPORTED TO E/180.","","","","","","","","","","","","","0","30.890785","-104.782211","1","1","Q","","","VALENTINE",
"24","01","BNSF","RD0124104","24","01","UP","0124SX003","24","01","BNSF","RD0124104","","","24","01","06","7","45","AM","01","0","0","0","0","","SEALY","94.0","48","51","1","1","000","","","","0","","","SINGLE MAIN TRACK","4","51.11","1","","","000","","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","294087","T110","","0","0","0","0","T110","1","4","003","537280","","48C015","0","000000","0","0","0","0","0","","","","","1","5","","1","","","","194","","2024","0","0","0","0","0","0","AUSTIN","015","","","","","","","UPRR TRAIN F-RJWOT01-05R WAS TRAVERSING THROUGH SIDING TURNOUT ONTO SINGLE MAIN TRACK AND DERAILED 5","RAILCARS DUE TO T110 - WIDE GAGE (DUE TO DEFECTIVE OR MISSING CROSSTIES). NO HAZMAT RELEASED.","","","","","","","","","","","","","","","29.782817","-96.159378","1","1","Q","","","GALVESTON",
"24","01","BNSF","RD0124110","","","","","24","01","BNSF","RD0124110","","","24","01","15","5","50","PM","01","0","0","0","0","","TEAGUE","204.8","48","-1","3","1","009","R","RRDV","1","0","8","Y","0102","1","0","2","BNSF","005602","002","","","","000","","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45000","154","H702","","0","0","0","0","H702","2","1","009","45154","","48C161","0","000000","0","1","0","1","1","02","50","02","50","1","5","","1","","","","113","","2024","0","0","0","0","0","0","FREESTONE","161","","","","N","73","3","R-RDV8261-15G DERAILED 1 LOCOMOTIVE ON YARD TRACK DUE TO LINING SWITCH UNDERNEATH LOCOMOTIVE. NO HAZ","MAT RELEASED.","","","","","","","","","","","","","","0","31.635443","-96.288372","2","5","K","","","HOUSTON",
"24","06","WATX","240622001","","","","","24","06","WATX","240622001","","","24","06","22","8","0","AM","12","0","0","0","0","","HOUSTON","0.5","48","85","2","1","004","E","TPCH","1","0","8","Y","TPC OUTBOUND","1","","4","WAMX","001585","001","N","","","000","","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","H607","H702","0","0","0","0","H607","4","1","004","53065","","48C201","0","000000","0","1","0","1","1","03","","03","","3","5","","3","","","","414","","2024","0","0","0","0","0","0","HARRIS","201","","","","N","50","2","ON 06/22/24 AT 0800 TPCHNO104 CREW WAS WORKING ON PULLING IN INBOUND CARS AND PUSHING OUT THE OUTBOU","NDS. AFTER CUTTING AWAY FROM THE INBOUND, THE CONDUCTOR LINED THE CROSSOVER SWITCHES FOR THE WRONG T","RACK. THE TEAM PROCEEDED DOWN THE WRONG TRACK FOR ABOUT 1.5 CARS BEFORE SIDE SWIPING THE INBOUND CAR","S. DAMAGE WAS DONE TO THE TILX 302063 AND THE LOCOMOTIVE (WAMX1585). THERE WERE NO INJURIES AND NO H","AZMAT RELEASE.","","","","","","","","","","","0","29.69955","-95.25209","2","5","K","","","SYSTEM",
"24","06","WATX","240622001","","","","","24","06","WATX","240622001","","","24","06","22","8","0","AM","12","27","1","0","0","","HOUSTON","0.5","48","85","2","1","000","E","","","2670","6","N","TPC INBOUND","1","","4","TILX","302063","002","N","","","000","","0","0","0","0","0","0","0","0","0","0","17","0","10","0","0","0","0","0","0","0","43065","0","H607","H702","0","0","0","0","H607","4","1","004","53065","","48C201","0","000000","0","0","0","0","0","","","","","1","5","","3","","","","414","","2024","0","0","0","0","0","0","HARRIS","201","","","","N","1400","0","ON 06/22/24 AT 0800 TPCHNO104 CREW WAS WORKING ON PULLING IN INBOUND CARS AND PUSHING OUT THE OUTBOU","NDS. AFTER CUTTING AWAY FROM THE INBOUND, THE CONDUCTOR LINED THE CROSSOVER SWITCHES FOR THE WRONG T","RACK. THE TEAM PROCEEDED DOWN THE WRONG TRACK FOR ABOUT 1.5 CARS BEFORE SIDE SWIPING THE INBOUND CAR","S. DAMAGE WAS DONE TO THE TILX 302063 AND THE LOCOMOTIVE (WAMX1585). THERE WERE NO INJURIES AND NO H","AZMAT RELEASE.","","","","","","","","","","","0","29.69955","-95.25209","2","5","K","","","SYSTEM",
"24","05","TGS","052024B","","","","","24","05","TGS","052024B","","","24","05","24","10","47","PM","04","0","0","0","0","","BAYTOWN","","48","83","4","1","000","","","2","0","6","N","808","1","100","2","GSOX","001686","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","18","0","5","0","0","0","0","0","0","0","6000","0","H306","","0","0","0","0","H306","2","1","004","230000","","48C071","0","000000","0","0","0","0","0","","","","","3","5","","3","","","","475","","2024","0","0","0","0","0","0","CHAMBERS","071","","","","N","1380","","ON 5/24/2024 AT APPROXIMATELY 2247HRS. THE 307 JOB WAS SHOVING A CUT OF INBOUND CARS DOWN 808 INTO Z","LEAD TRACK. THE CONDUCTOR TOLD THE ENGINEER TO SHOVE 14 CARS GOOD 20 ON THE BACK. WITH THE BRAKEMAN","STANDING AT THE CROSSOVER SWITCH IN A YARD AND CONDUCTOR STANDING AT THE 808 FOUL MAKER AT THE TOP","OF A YARD. EGNINEER BEGINE TO SHOVE THE CARS WITH NO ONE PHYSICALLY ON THE POINT. RESULTING IN A SID","E SWIPE. ONE CAR DERAILMENT ON ITS SIDE AND THE OTHER TWO RAILCARS DAMAGED.","","","","","","","","","","","0","29.721675","-94.895696","2","5","K","","","CEDAR PORT",
"24","11","TCT","580322","","","","","24","11","TCT","580322","","846150W","24","11","22","12","0","PM","01","2","2","0","0","","TEXAS CITY","1","48","72","2","1","007","E","TC02","4","273","7","Y","741","1","2","4","DBUX","207692","002","Y","","","000","","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","25","10","H303","","0","0","0","0","H303","4","1","007","35","","48C167","0","000000","0","1","0","1","0","04","40","04","40","1","5","","3","","","","230","","2024","0","0","0","0","0","0","GALVESTON","167","","","","N","","","TC02 CONDUCTOR WAS RIDING THE POINT OF THE TRAIN ON RAILOAR DBUX 207692. THE TRAIN ENTERED TRACK 741","THAT HAD THE DERAIL IN THE DERAILING POSITION, THE TRAIN WENT OVER THE DERAIL CAUSING CARS DBUX 207","692 AND UTLX 662261 TO DERAIL.","","","","","","","","","","","","","0","29.374","-94.8924","2","5","","","","GALVESTON",
"24","11","UP","1124SX001","","","","","24","11","UP","1124SX001","","","24","11","01","1","45","AM","01","0","0","0","0","","VON ORMY","271.1","48","76","4","1","001","E","ZYCE","4","9532","1","Y","YARD 108","1","","2","DTTA","620647","049","Y","","","000","","3","0","0","0","0","0","0","0","0","0","198","0","7","0","0","18","0","0","0","0","1266145","1961","H514","","0","0","0","0","H514","2","1","001","1268106","","48C029","0","000000","0","1","0","1","0","05","12","05","12","1","5","","CL","","","","386","","2024","0","0","0","0","0","0","BEXAR","029","00","00","","N","16069","2","WHILE AT SAIT, CREW ON HEADEND OF TRAIN ZYCEG-30 MADE A SET OUT, PICKED UP CARS AND RETURNED TO THE","REAR OF THEIR TRAIN. CREW BEGAN PULLING ON TRAIN WHILE AIR WAS STILL COMING UP ON THE REAR OF THEIR","TRAIN USING 3 ROAD LOCOMOTIVES, ALL ONLINE, USINGEXCESSIVE FORCE TO BEGIN MOVEMENT. THIS EXCESSIVE F","ORCE AND FAILURE TO ALLOW AIR TO NORMALIZE CAUSED A STRING LINE DERAILMENT OF 18 CARS.","","","","","","","","","","","","0","29.296483","-98.636298","2","5","L","","","LAREDO SUB",
"24","11","UP","1124SX003","","","","","24","11","UP","1124SX003","","446690M","24","11","04","4","0","PM","07","3","0","0","0","","LAREDO","399.0","48","96","2","1","008","E","LAV4","1","1077","1","Y","SINGLE MAIN TRACK","2","18.2","1","UP","007843","001","N","","","000","","1","0","0","0","0","0","0","0","0","0","8","0","1","0","0","0","0","0","0","0","2234","21985","M302","","0","1","0","1","M302","1","2","008","24219","","48C479","1","000000","0","1","0","1","0","02","","02","","1","5","","CL","","","","254","","2024","0","0","0","0","0","1","WEBB","479","","","","N","515","2","TRAIN LAV40-04 HIT TWO SEMI-TRUCKS AT UNIROYAL DRIVE CROSSING NEAR MP 399. CREW WAS HEADING NORTH TO","ENCINAL WITH 9 RAILCARS. NO INJURIES WERE REPORTED BY CREW MEMBER; HOWEVER, THE CONDUCTOR DID GET W","ITH THE PARAMEDIC ON SITE TO CHECK HIS BLOOD PRESSURE.","","","","","","","","","","","","","0","27.687376","-99.460023","1","1","L","","","LAREDO SUB",
"24","10","UP","1024TO003","","","","","24","10","PRSQ","INDUSTRY","","","24","10","02","9","0","PM","01","0","0","0","0","","WILMER","252.0","48","77","4","1","005","E","ILBD","2","8019","1","Y","YARD 805","1","","2","SFLC","007325","128","N","SFLC","007325","128","N","3","0","0","0","0","0","0","0","0","0","133","0","0","0","0","2","0","0","0","0","3848","8770","T314","E64C","0","0","0","0","T314","2","1","005","12618","","48C113","0","000000","0","1","0","1","0","05","","05","","1","5","","CL","","","","213","","2024","0","0","0","0","0","0","DALLAS","113","00","00","","N","7993","2","THE ILBDI-29 WAS PULLING DOWN TRACK 805. WHILE TRAVERSING THE NORTH 400/800 SWITCH, THE SFLC7325 AND","DTTX457443 DERAILED AT THE L3 WHEEL. ENGINEER STOPPED THE TRAIN IMMEDIATELY. EVERYTHING UPRIGHT AND","NO INJURIES.","","","","","","","","","","","","","0","32.616721","-96.695913","2","5","K","","","ENNIS SUB",
"24","10","UP","1024SX027","","","","","24","10","UP","1024SX027","","","24","10","18","7","30","AM","12","0","0","0","0","","SAN ANTONIO","205.85","48","60","2","2","010","E","YEY3","3","1031","7","Y","YARD 001","1","","2","WCHX","029243","012","N","","","000","","2","0","0","0","0","0","0","0","0","0","7","0","3","0","0","1","0","3","0","0","443412","16160","H318","","0","0","0","0","H318","2","1","010","467271","","48C029","0","000000","0","1","0","1","1","09","","09","","1","5","","CL","","","","446","","2024","0","0","0","0","0","0","BEXAR","029","00","00","","N","585","3","THE YEY32-17 WAS KICKING CARS ON THE WEST END OF EAST YARD. THE JOB KICKED A CUT OF CARS INTO TRACK","#1. THE TRACK WAS SECURED AND TIED DOWN BUT WAS WELL PAST THE REQUIRED LOCATION OF PROPER POST CAR P","LACEMENT ALLOWABLE FOR KICKING OPERATIONS AT EASTYARD. THIS RESULTED IN THE JOINT THAT WAS MADE WITH","THE KICKED CARS INTO THE SECURE TRACK TO IMPACT SO HARD THAT IT PUSHED OUT THREE EMPTY TANK CARS ON","TO THEIR SIDE, AND 1 LOADED TANK CAR DERAILED.","","","","","","","","","","","0","29.437181","-98.438037","2","5","L","","","DEL RIO SUB",
"24","07","UP","0724HO019","","","","","24","07","UP","0724HO019","","","24","07","14","6","0","AM","12","1","1","0","0","","LA PORTE","0.46","48","78","1","2","005","E","LHU4","3","137","7","Y","YARD 006","1","","2","UTLX","930764","002","Y","","","000","","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","5915","300","M407","","0","0","0","0","M407","2","1","005","22750","","48C201","0","000000","0","2","0","0","0","06","01","","","1","5","","CL","","","","463","","2024","0","0","0","0","0","0","HARRIS","201","","","","N","55","2","THE SKATES IN BOWL TRACK 6 FAILED TO HOLD A SINGLE LOADED TANK CAR AFTER BEING HUMPED BY LHU45R-13,","RESULTING IN CAR UTLX930764 ROLLING THROUGH THE SKATE AND STRIKING A CUT OF CARS ON TRIM JOB LHU22R-","13 ON THE SOUTH END OF YARD. THIS RESULTED IN THETANK CAR BEING ROLLED ONTO ITS SIDE. AFTER FURTHER","INVESTIGATION, THERE WAS CONTAMINATION FOUND ON THE SKATE, SET OF WHEELS AND RAIL BEFORE ENTERING TH","E SKATE. THE CONTAMINATION LOOKED TO BE AN OIL-BASED SUBSTANCE.","","","","","","","","","","","3","29.683499","-95.038909","2","5","L","","","SEABROOK IND LD",
"24","07","UP","0724HO019","","","","","24","07","UP","0724HO019","","","24","07","14","6","0","AM","12","0","0","0","0","","LA PORTE","0.46","48","78","1","2","004","E","LHU2","3","900","7","Y","YARD 006","1","","2","GATX","071264","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","16535","0","M407","","0","0","0","0","M407","2","1","005","22750","","48C201","0","000000","0","1","0","0","0","10","","","","3","5","","CL","","","","463","","2024","0","0","0","0","0","0","HARRIS","201","","","","N","430","1","THE SKATES IN BOWL TRACK 6 FAILED TO HOLD A SINGLE LOADED TANK CAR AFTER BEING HUMPED BY LHU45R-13,","RESULTING IN CAR UTLX930764 ROLLING THROUGH THE SKATE AND STRIKING A CUT OF CARS ON TRIM JOB LHU22R-","13 ON THE SOUTH END OF YARD. THIS RESULTED IN THETANK CAR BEING ROLLED ONTO ITS SIDE. AFTER FURTHER","INVESTIGATION, THERE WAS CONTAMINATION FOUND ON THE SKATE, SET OF WHEELS AND RAIL BEFORE ENTERING TH","E SKATE. THE CONTAMINATION LOOKED TO BE AN OIL-BASED SUBSTANCE.","","","","","","","","","","","3","29.683499","-95.038909","2","5","L","","","SEABROOK IND LD",
